Toyota GR86,baseline,hard
Speed (KPH),-180,-170,-160,-150,-140,-130,-120,-110,-100,-90,-80,-70,-60,-50,-40,-30,-20
0,,,,,,,,,,,,,,,,,
1,1.506364,1.522870,1.443133,1.355355,1.234915,1.173881,1.088767,0.965020,0.895705,0.756149,0.729365,0.641443,0.554155,0.472939,0.394179,0.276136,0.190004
2,3.068321,2.903529,2.743465,2.567187,2.377934,2.213344,2.046880,1.872326,1.707384,1.522032,1.365239,1.195676,1.027549,0.854525,0.684199,0.500725,0.339472
3,4.596469,4.264559,4.091654,3.836302,3.562294,3.304936,3.055668,2.786497,2.535763,2.270653,2.026927,1.774168,1.511802,1.266083,1.006667,0.748560,0.491472
4,6.014363,5.670177,5.448066,5.095877,4.750118,4.388424,4.056641,3.698184,3.368262,3.013845,2.699781,2.348746,2.005174,1.674494,1.329710,0.986191,0.653343
5,7.561792,7.209147,6.758022,6.323246,5.905490,5.471395,5.059723,4.628794,4.202049,3.769396,3.356230,2.936005,2.513232,2.086794,1.654372,1.224432,0.803782
6,9.054580,8.554106,8.120598,7.627706,7.114933,6.580412,6.077004,5.555387,5.037817,4.519470,4.027352,3.514243,3.014565,2.499202,1.995594,1.490968,0.982760
7,10.696620,10.096176,9.491914,8.883791,8.295995,7.669316,7.076453,6.464947,5.867660,5.279221,4.682684,4.087395,3.500156,2.914513,2.317281,1.731233,1.133759
8,12.211081,11.527032,10.836270,10.136103,9.453971,8.754116,8.073292,7.378847,6.704326,6.030568,5.350792,4.667058,3.992359,3.324001,2.650592,1.973278,1.300318
9,13.508238,12.686906,12.148526,11.399390,10.633351,9.837768,9.077439,8.302175,7.544575,6.777793,6.013445,5.244304,4.489625,3.735035,2.979282,2.216064,1.463860
10,15.071288,14.235298,13.381779,12.538902,11.701750,10.845541,10.014840,9.166810,8.334626,7.503887,6.659937,5.803073,4.955035,4.092695,3.279859,2.441015,1.614486
11,16.713543,15.766514,14.814389,13.867095,12.907745,11.970555,11.040621,10.093083,9.164272,8.229177,7.304904,6.374305,5.448789,4.525788,3.603983,2.680344,1.753213
12,18.208141,17.183411,16.150843,15.112955,14.072859,13.050682,12.038736,11.008385,9.989446,8.973665,7.966207,6.955864,5.945956,4.939092,3.932045,2.925071,1.919914
13,19.776320,18.735533,17.620737,16.495634,15.400592,14.245311,13.138421,12.071811,10.953910,9.815796,8.637323,7.638149,6.542809,5.356583,4.260705,3.310623,2.194032
14,21.244040,20.048206,18.877501,17.643635,16.472000,15.290682,14.042274,12.901560,11.716930,10.466461,9.247272,8.174119,7.008748,5.731541,4.546526,3.433367,2.299552
15,22.797255,21.525059,20.255466,18.943865,17.678543,16.406963,15.098065,13.844410,12.567084,11.274228,9.973061,8.775648,7.499818,6.214289,4.953990,3.738779,2.473329
16,24.327509,22.976675,21.607521,20.235548,18.852018,17.435936,16.114985,14.700068,13.373733,12.056839,10.697746,9.327848,7.943498,6.664856,5.321351,3.949701,2.588128
17,25.890417,24.436064,22.932838,21.497465,19.996483,18.466841,17.077698,15.563084,14.149986,12.786875,11.339886,9.794413,8.347455,7.033725,5.602643,4.132438,2.683305
18,26.729229,25.199339,23.794210,22.669687,21.123915,19.511290,18.029388,16.435862,14.916413,13.482030,11.930929,10.369106,8.860308,7.343465,5.862066,4.330685,2.825962
19,28.229689,26.695995,25.014513,23.449329,21.909769,20.316648,18.748045,17.188141,15.645360,14.035013,12.493854,10.923549,9.438542,7.736510,6.149724,4.604947,3.045869
20,29.656820,27.982132,26.414167,24.842739,23.070402,21.477262,19.768084,18.186184,16.588839,14.817003,13.045335,11.429312,9.850097,8.156255,6.487762,4.824680,3.173046
21,31.534910,29.638607,27.982302,26.153549,24.402321,22.656912,20.866850,19.092007,17.352730,15.603441,13.845554,12.013927,10.257440,8.581934,6.786659,5.023627,3.235796
22,33.061687,31.144161,29.252609,27.335173,25.537336,23.639898,21.838093,19.927551,18.074415,16.233826,14.379936,12.550714,10.716298,8.890203,7.054419,5.243118,3.445917
