Mazda MX-5 Cup,baseline,hard
Speed (KPH),-180,-170,-160,-150,-140,-130,-120,-110,-100,-90,-80,-70,-60,-50,-40,-30,-20
0,,,,,,,,,,,,,,,,,
1,1.315019,1.444735,1.316764,1.240030,1.167053,1.085502,0.999016,0.920157,0.792048,0.717503,0.641204,0.561575,0.482244,0.409784,0.339378,0.260682,0.174945
2,2.806767,2.683669,2.516858,2.344989,2.195184,2.039230,1.877659,1.715354,1.545256,1.394272,1.238052,1.084370,0.934923,0.774159,0.625110,0.453740,0.309666
3,4.221616,3.991112,3.744369,3.496423,3.254856,3.023660,2.776296,2.545311,2.301585,2.066461,1.838915,1.605508,1.379163,1.149624,0.916010,0.681572,0.458702
4,5.632518,5.292048,4.961097,4.637948,4.324985,4.008455,3.691730,3.378917,3.068056,2.752706,2.445605,2.143806,1.838151,1.531618,1.220886,0.912289,0.615127
5,7.022925,6.609174,6.199233,5.785933,5.392817,4.998306,4.602719,4.220405,3.834756,3.439778,3.051728,2.667641,2.286712,1.895332,1.508487,1.130075,0.751432
6,8.437842,7.951195,7.452572,6.961917,6.486549,6.008278,5.530241,5.067031,4.600130,4.121460,3.658114,3.198470,2.742554,2.278817,1.823392,1.366938,0.913607
7,9.820672,9.237445,8.664479,8.100883,7.548829,6.999279,6.442878,5.900852,5.354910,4.800900,4.258709,3.718181,3.190157,2.653380,2.127074,1.597436,1.068983
8,11.238785,10.570742,9.915665,9.267851,8.631938,7.995010,7.359914,6.733779,6.116647,5.482203,4.867779,4.257059,3.644989,3.031982,2.422706,1.816341,1.209543
9,12.570135,11.884392,11.148856,10.417305,9.701300,8.990245,8.272368,7.575428,6.877398,6.167714,5.486412,4.783790,4.097873,3.411953,2.726799,2.038919,1.357179
10,13.891772,13.086387,12.280396,11.488919,10.710842,9.938946,9.156264,8.391727,7.622986,6.848955,6.078996,5.309097,4.517426,3.751109,2.999303,2.256747,1.515082
11,15.342535,14.458570,13.568336,12.678015,11.809587,10.942030,10.071419,9.214454,8.367342,7.508182,6.661066,5.818356,4.981595,4.146090,3.310272,2.474259,1.641345
12,16.696533,15.740242,14.764771,13.805090,12.860941,11.917240,10.969330,10.039724,9.102696,8.180089,7.259141,6.341444,5.428345,4.513657,3.608132,2.696937,1.790366
13,18.036158,16.990730,15.949261,14.912717,13.948901,12.859158,11.843765,10.834499,9.822452,8.823623,7.824748,6.830514,5.848594,4.933425,3.908866,2.885880,1.901143
14,19.443478,18.329937,17.202040,16.097651,15.027704,13.892994,12.792075,11.686471,10.614354,9.530778,8.482544,7.397283,6.349144,5.302841,4.224169,3.126206,2.103881
15,20.923880,19.714951,18.502714,17.290348,16.011570,14.880683,13.724186,12.558322,11.431505,10.280109,9.075438,7.917190,6.749769,5.594330,4.497527,3.409748,2.212005
16,22.199167,20.909359,19.630007,18.368734,17.155540,15.842653,14.617349,13.350687,12.098535,10.864723,9.665092,8.441233,7.245396,6.053200,4.795969,3.590615,2.397557
17,23.702915,22.302586,20.957840,19.565260,18.174475,16.909557,15.513537,14.247324,12.940928,11.625824,10.287913,8.989048,7.644315,6.353436,5.086868,3.819400,2.524086
18,24.926880,23.500257,22.060947,20.648285,19.259640,17.794237,16.411964,14.997549,13.611977,12.220057,10.855607,9.477887,8.145499,6.795024,5.382757,4.036949,2.686891
19,26.029619,24.555593,23.089401,21.627831,20.163010,18.747696,17.283897,15.816986,14.430903,13.053710,11.540704,10.063822,8.573242,7.112751,5.761438,4.285736,2.869620
20,27.293436,25.744286,24.179977,22.663292,21.134727,19.605255,18.092587,16.568590,15.063792,13.471740,11.861721,10.391074,8.918637,7.447675,5.923094,4.410994,2.910798
21,28.848846,27.191031,25.566769,23.920538,22.290022,20.609993,19.038900,17.387882,15.816621,14.175788,12.604784,11.027108,9.437648,7.799765,6.250861,4.676597,3.119209
22,30.242416,28.497421,26.706650,24.960665,23.262974,21.632147,19.855639,18.224188,16.488350,14.841099,13.158774,11.473848,9.813381,8.188131,6.529395,4.872763,3.204812
