Ferrari 488 GT3 Evo 2020,iracing,baseline.sto,dry
Speed (KPH),-10,-12,-14,-16,-18,-20,-22,-24,-26,-28,-30,-32,-34,-36,-38,-40,-42,-44,-46,-48,-50,-52,-54,-56,-59,-63,-68,-74,-81,-89,-98,-108,-119,-131,-144,-158,-173,10,13,17,21,25,29,33,37,41,45,49,53,58,64,71,79,88,98,109,121,134,148,163,179
31,1.765055,2.112860,2.471305,2.822091,3.173810,3.531336,3.904709,4.302754,4.706267,5.105355,5.504787,5.901209,6.301499,6.697149,7.098495,7.495405,7.904797,8.296551,8.694035,9.092903,9.491078,9.900086,10.296227,10.689168,11.289762,12.090152,13.084042,14.293702,15.705316,17.309381,19.114529,21.124077,23.334061,25.757536,28.389578,31.212276,34.222931,-1.774861,-2.301217,-3.005898,-3.728575,-4.524448,-5.321357,-6.117891,-6.923198,-7.714866,-8.508147,-9.309600,-10.105582,-11.106058,-12.314932,-13.712179,-15.307561,-17.116646,-19.137930,-21.334320,-23.748793,-26.365353,-29.205900,-32.221878,-35.438354
32,1.819033,2.179276,2.544786,2.908273,3.273863,3.637349,4.044683,4.453162,4.864045,5.282172,5.692382,6.103620,6.507837,6.922016,7.336442,7.747922,8.160492,8.573620,8.982119,9.394573,9.805947,10.215134,10.636911,11.040725,11.663099,12.487299,13.513523,14.761028,16.217119,17.873693,19.733656,21.806471,24.087633,26.586689,29.270361,32.213810,35.323238,-1.829165,-2.374500,-3.097540,-3.855616,-4.679832,-5.494928,-6.325017,-7.145827,-7.972724,-8.792481,-9.618452,-10.438394,-11.471391,-12.705256,-14.145914,-15.808195,-17.673464,-19.735872,-22.026495,-24.516714,-27.212164,-30.111725,-33.256752,-36.574478
33,1.873269,2.246615,2.620021,2.996753,3.373034,3.758487,4.176034,4.603803,5.027635,5.450879,5.881632,6.304875,6.722320,7.148656,7.575276,7.998085,8.423379,8.838889,9.272099,9.695395,10.120483,10.542453,10.963192,11.392593,12.032929,12.869282,13.941178,15.226695,16.710274,18.435003,20.352346,22.488655,24.839399,27.414076,30.181515,33.177197,36.415100,-1.885609,-2.445354,-3.193262,-3.986992,-4.837314,-5.680061,-6.533433,-7.378446,-8.220058,-9.076154,-9.915614,-10.771837,-11.836809,-13.107632,-14.595536,-16.307020,-18.228775,-20.355898,-22.715584,-25.281454,-28.062481,-31.050049,-34.288982,-37.706615
34,1.930280,2.312130,2.698055,3.082742,3.474714,3.883171,4.312855,4.753871,5.190174,5.625290,6.062459,6.504580,6.934356,7.372963,7.805880,8.248446,8.685915,9.113682,9.550117,9.986356,10.433547,10.868173,11.302632,11.731999,12.389242,13.265472,14.369597,15.692679,17.220755,18.974237,20.946302,23.170418,25.589848,28.212015,31.089752,34.174183,37.505966,-1.939395,-2.518647,-3.284269,-4.117604,-4.990315,-5.860543,-6.732193,-7.612007,-8.478908,-9.360089,-10.223138,-11.104436,-12.188130,-13.510021,-15.041647,-16.805265,-18.761395,-20.974762,-23.402117,-26.047997,-28.909714,-31.985754,-35.282703,-38.836494
35,1.983461,2.374012,2.775658,3.169627,3.567695,4.007787,4.448198,4.898289,5.345752,5.799982,6.248666,6.695247,7.139348,7.589920,8.041750,8.489241,8.939808,9.389914,9.837575,10.287624,10.732666,11.182163,11.641469,12.081798,12.758154,13.658216,14.780087,16.138712,17.727781,19.533154,21.562765,23.848738,26.313702,29.036423,31.997454,35.170372,38.557243,-1.993250,-2.587160,-3.376389,-4.242092,-5.146939,-6.042661,-6.939862,-7.843009,-8.735869,-9.631597,-10.530138,-11.425594,-12.551940,-13.898776,-15.471231,-17.281372,-19.316650,-21.591290,-24.067039,-26.783100,-29.724350,-32.918983,-36.308941,-39.965412
36,2.036674,2.439678,2.849319,3.259642,3.666142,4.125326,4.586637,5.045797,5.505964,5.968643,6.435356,6.896593,7.351228,7.813323,8.278921,8.739577,9.203119,9.664643,10.126226,10.585679,11.045934,11.506720,11.978723,12.431104,13.126872,14.051905,15.206990,16.601768,18.236574,20.090580,22.180923,24.504606,27.062271,29.860588,32.870308,36.162266,39.763412,-2.047542,-2.656975,-3.470577,-4.374731,-5.302496,-6.215790,-7.147178,-8.066603,-8.992339,-9.912790,-10.835966,-11.758636,-12.913356,-14.300048,-15.915786,-17.779312,-19.867123,-22.188192,-24.752850,-27.545296,-30.568363,-33.849346,-37.334789,-42.501324
37,2.091710,2.507295,2.924626,3.345155,3.775131,4.248352,4.715388,5.194502,5.668442,6.141974,6.614295,7.094674,7.562943,8.038119,8.509414,8.989140,9.464081,9.928512,10.401888,10.883574,11.359065,11.830083,12.302691,12.780532,13.495274,14.431407,15.632900,17.065681,18.722731,20.650743,22.796429,25.181158,28.005255,31.430326,33.805820,36.852146,40.824501,-2.104137,-2.730637,-3.561518,-4.505761,-5.458307,-6.399030,-7.350858,-8.297877,-9.240325,-10.194114,-11.131382,-12.087871,-13.277460,-14.700680,-16.359894,-18.271261,-20.420607,-22.805403,-25.435728,-28.667669,-32.068542,-34.557079,-38.007683,-42.246014
38,2.148367,2.570858,3.000962,3.429719,3.887540,4.372395,4.854959,5.337088,5.828316,6.316286,6.800914,7.285706,7.772320,8.260680,8.743661,9.237560,9.722509,10.201317,10.689356,11.173938,11.658737,12.153070,12.618278,13.068059,13.758720,14.498278,15.482358,17.919415,18.279152,20.387123,22.705021,25.234074,28.003794,31.101404,34.439503,38.041275,41.913082,-2.157417,-2.799499,-3.659219,-4.635962,-5.607717,-6.577036,-7.548324,-8.528067,-9.493700,-10.473576,-11.435415,-12.396996,-13.531084,-14.561497,-15.933630,-17.360458,-19.943987,-22.599646,-25.339901,-28.391569,-31.749716,-35.366344,-39.233929,-43.309593
39,2.127087,2.493962,2.878036,3.294911,3.675049,4.112685,4.564415,5.016833,5.495140,5.930975,6.393731,6.854545,7.315170,7.799720,8.280628,8.725035,9.188382,9.697267,10.144343,10.604388,11.068746,11.559428,12.070493,12.563492,13.323932,14.332965,15.578107,17.333263,18.945448,20.974989,23.296345,25.902136,28.786469,31.933950,35.387814,39.083393,43.010235,-1.817824,-2.414205,-3.298552,-4.160820,-5.034031,-5.999257,-6.938334,-7.875725,-8.846193,-9.752148,-10.711004,-11.655250,-12.915230,-14.428649,-17.677446,-17.702791,-20.558231,-23.144365,-26.029585,-29.168114,-32.602459,-36.310425,-40.283680,-44.493660
40,2.054689,2.514343,2.979784,3.449453,3.919944,4.390461,4.855464,5.327207,5.800626,6.272469,6.753509,7.229130,7.698502,8.180122,8.664201,9.145164,9.625616,10.105680,10.599082,11.088419,11.577558,12.067034,12.556237,13.048606,13.793193,14.830184,16.137577,17.576128,19.259329,21.197079,23.629162,26.638006,29.544107,32.784023,36.292820,40.109009,44.130692,-1.797783,-2.493556,-3.425227,-4.369411,-5.317010,-6.261312,-7.224098,-8.187028,-9.148116,-10.127811,-11.099010,-12.091016,-13.336600,-14.708760,-16.663443,-18.620127,-20.823219,-23.668001,-26.714909,-29.937267,-33.474789,-37.278404,-41.350983,-45.652828
41,2.094993,2.562315,3.036320,3.515044,3.993284,4.471987,4.945652,5.429969,5.912817,6.397180,6.882934,7.374582,7.856793,8.348829,8.837188,9.335171,9.829928,10.317121,10.813710,11.312041,11.819924,12.320846,12.821370,13.316514,14.067652,15.507177,17.184874,17.915384,19.716429,21.796061,24.129782,26.752928,29.658014,32.835709,36.171486,39.839710,43.640011,,,-3.491656,-4.453106,-5.422317,-6.387671,-7.371456,-8.356812,-9.341347,-10.344457,-11.339034,-12.356009,-13.611982,-15.894113,-16.965086,-19.043261,-21.384048,-24.041695,-26.939907,-30.145336,-33.599598,-37.219582,-41.186172,-45.134357
42,2.133701,2.610140,3.092885,3.578640,4.068118,4.556503,5.039498,5.533548,6.026528,6.520345,7.016242,7.513071,8.010417,8.506997,9.011866,9.513614,10.018573,10.523241,11.030823,11.539912,12.050273,12.561864,13.082716,13.569873,14.407406,15.731678,16.736933,18.286652,20.130917,22.243658,24.640715,27.316908,30.264347,33.463390,36.925709,40.593727,44.470428,,,-3.555093,-4.537853,-5.522856,-6.512402,-7.511756,-8.523556,-9.529246,-10.547005,-11.571505,-12.602439,-13.896890,-16.027514,-17.314455,-19.448198,-21.847536,-24.532932,-27.523052,-30.755493,-34.255859,-38.005646,-41.938690,-46.014874
43,2.171844,2.656728,3.148467,3.642996,4.139358,4.639561,5.131828,5.631487,6.134152,6.642118,7.147781,7.654497,8.156602,8.668809,9.183913,9.696280,10.211876,10.726986,11.245334,11.765116,12.286593,12.809387,13.323096,13.854824,15.047676,15.888853,17.035055,18.643097,20.546057,22.697819,25.143398,27.869083,30.870649,34.122856,37.632870,41.347809,45.229790,,,-3.619778,-4.621546,-5.625880,-6.635460,-7.655470,-8.682420,-9.715486,-10.755338,-11.801876,-12.855888,-14.277905,-15.988087,-17.672197,-19.841864,-22.312496,-25.050146,-28.094400,-31.386408,-34.941429,-38.728458,-42.675274,-46.793770
44,2.209264,2.701091,3.203116,3.706512,4.211706,4.718291,5.222505,5.732096,6.244328,6.761838,7.277259,7.794239,8.306269,8.828597,9.354085,9.876730,10.402965,10.921252,11.457506,11.988157,12.520468,13.051474,13.581049,14.223732,15.650425,16.011137,17.365866,19.009857,20.921932,23.131361,25.636482,28.414221,31.445366,34.767254,38.291801,42.052757,45.969303,,,-3.683292,-4.700704,-5.727385,-6.752935,-7.797567,-8.845540,-9.900020,-10.961632,-12.022423,-13.093176,-14.953457,-16.109701,-18.014685,-20.245041,-22.763277,-25.559711,-28.638327,-32.004528,-35.608356,-39.407349,-43.410267,-47.511646
45,2.244244,2.746103,3.254794,3.768668,4.282876,4.798454,5.308768,5.831145,6.352990,6.875689,7.400564,7.931936,8.453939,8.986386,9.516129,10.055127,10.591626,11.120464,11.659888,12.201031,12.749466,13.286799,13.922015,14.883516,15.974422,16.310598,17.694771,19.374098,21.324448,23.577257,26.107672,28.950842,32.029884,35.395157,38.952988,42.725899,46.628250,,,-3.745888,-4.781754,-5.827598,-6.872949,-7.937945,-9.006859,-10.076055,-11.166216,-12.249232,-13.357558,-15.580784,-16.417801,-18.367466,-20.644676,-23.190245,-26.062782,-29.193186,-32.610035,-36.256271,-40.085773,-44.103336,-48.158695
46,2.280139,2.790359,3.307458,3.827743,4.352923,4.877302,5.396552,5.928427,6.459746,6.992208,7.526744,8.063236,8.599776,9.136788,9.682146,10.225146,10.778325,11.317595,11.867679,12.419697,12.960538,13.581146,14.268161,15.018361,15.496353,16.607069,18.021259,19.740128,21.721752,24.016335,26.589762,29.460127,32.602169,35.983971,39.589588,43.363945,47.264389,,,-3.805057,-4.861385,-5.923082,-6.991351,-8.071841,-9.166496,-10.257008,-11.368963,-12.471092,-13.701093,-15.130733,-16.714874,-18.717554,-21.042053,-23.634733,-26.538046,-29.738909,-33.202049,-36.861073,-40.735516,-44.748310,-48.736328
47,2.315506,2.833595,3.359104,3.887702,4.419033,4.955012,5.483405,6.021104,6.561269,7.106821,7.651202,8.197332,8.738485,9.290762,9.846191,10.399440,10.956362,11.512475,12.073223,12.620159,13.213157,13.951313,14.906630,14.933677,15.756730,16.902456,18.333660,20.069906,22.116119,24.446005,27.064610,29.978863,33.160854,36.573235,40.199760,43.979633,47.801899,,,-3.865458,-4.939785,-6.020726,-7.108329,-8.209065,-9.318911,-10.436028,-11.562654,-12.685279,-14.347486,-15.283036,-17.021936,-19.065111,-21.430580,-24.075953,-27.026209,-30.274857,-33.758938,-37.466743,-41.353088,-45.338249,-49.219833
48,,2.874570,3.409707,3.946539,4.486518,5.028459,5.568528,6.115413,6.665044,7.219882,7.773928,8.329659,8.880538,9.442559,10.008226,10.571707,11.138994,11.698545,12.258878,12.846253,13.565915,14.418124,14.987051,15.153822,16.026396,17.185415,18.655365,20.421900,22.505831,24.872192,27.532347,30.486858,33.704723,37.141251,40.780727,44.542526,48.268829,,,-3.924880,-5.014225,-6.117120,-7.219776,-8.344765,-9.475233,-10.613473,-11.762038,-12.938172,-14.404310,-15.549046,-17.327259,-19.410297,-21.802286,-24.511345,-27.507137,-30.799692,-34.320293,-38.048958,-41.933891,-45.865353,-49.584587
49,,2.916009,3.457509,4.004445,4.552744,5.103336,5.649642,6.208374,6.767112,7.327363,7.894859,8.460396,9.020809,9.592838,10.162652,10.741871,11.319588,11.889604,12.459182,13.145766,13.913881,14.397059,14.826661,15.402242,16.294950,17.476168,18.979538,20.770882,22.871876,25.277681,27.975365,30.983881,34.213947,37.687122,41.328060,45.045853,48.632240,,,-3.983294,-5.090242,-6.212023,-7.333876,-8.478859,-9.629991,-10.782915,-11.947907,-13.273533,-14.333440,-15.816829,-17.630157,-19.740503,-22.187384,-24.922915,-27.980192,-31.294706,-34.862339,-38.605297,-42.473392,-46.342651,-49.810818
50,,2.956643,3.506129,4.059032,4.617786,5.177118,5.732243,6.299762,6.867699,7.437226,8.009933,8.589139,9.159121,9.741010,10.320893,10.910277,11.498133,12.062094,12.687926,13.508389,14.320716,14.462720,15.061753,15.651380,16.561522,17.764393,19.280230,21.117071,23.250753,25.691544,28.426577,31.451052,34.722549,38.209480,41.836201,45.494751,48.859352,,,-4.040525,-5.165116,-6.302253,-7.446620,-8.606740,-9.783181,-10.957138,-12.143241,-13.709138,-14.561855,-16.083355,-17.920437,-20.081804,-22.568710,-25.345346,-28.428074,-31.795048,-35.384052,-39.133015,-42.965511,-46.721470,-49.876953
51,,,3.553789,4.114537,4.681746,5.249781,5.813422,6.386764,6.966705,7.545568,8.127452,8.711781,9.290969,9.882116,10.477197,11.070703,11.663907,12.259174,13.009904,13.827119,14.088844,14.684392,15.289405,15.899141,16.816488,18.050936,19.590908,21.446730,23.623175,26.099112,28.868258,31.922718,35.211479,38.687706,42.299824,45.864155,48.948895,,,-4.094800,-5.238685,-6.394596,-7.557929,-8.737941,-9.934795,-11.129891,-12.355690,-13.773110,-14.795607,-16.338743,-18.218840,-20.411274,-22.932352,-25.762077,-28.883369,-32.281193,-35.885120,-39.628754,-43.419094,-46.989475,-49.753654
52,,,3.600574,4.169197,4.742149,5.321023,5.893345,6.475273,7.060738,7.652418,8.243559,8.837235,9.425896,10.026948,10.631829,11.235464,11.829393,12.510370,13.332972,13.706349,14.292847,14.907224,15.524474,16.136158,17.078199,18.334557,19.888008,21.780495,23.990223,26.499634,29.299816,32.379894,35.681046,39.155441,42.727726,46.136692,48.875774,,,-4.150096,-5.309060,-6.485614,-7.663957,-8.867663,-10.079582,-11.300631,-12.662043,-13.780037,-15.029799,-16.601997,-18.515051,-20.744200,-23.302336,-26.171650,-29.328157,-32.751247,-36.347000,-40.073799,-43.801384,-47.152729,-49.411736
53,,,3.644723,4.222695,4.803668,5.388915,5.971912,6.562557,7.156765,7.753857,8.357881,8.960999,9.559163,10.169765,10.779078,11.378796,12.016969,12.885341,13.324560,13.881459,14.502706,15.129395,15.757582,16.379705,17.337862,18.596033,20.193069,22.111143,24.338902,26.878250,29.720190,32.820465,36.129356,39.589794,43.094234,46.302296,48.616177,,,-4.204345,-5.381014,-6.575309,-7.772577,-8.995902,-10.228358,-11.448337,-13.013871,-13.984271,-15.254759,-16.863062,-18.809265,-21.061911,-23.667152,-26.574015,-29.761814,-33.202667,-36.800804,-40.510368,-44.114784,-47.176365,-48.874924
54,,,,4.275039,4.864338,5.457842,6.046361,6.648364,7.251627,7.857436,8.466746,9.083310,9.690761,10.310932,10.930332,11.546418,12.272263,13.051079,13.446265,14.070533,14.704572,15.341912,15.988439,16.621004,17.596685,18.872400,20.494585,22.437492,24.694679,27.262842,30.114435,33.242680,36.539127,39.986439,43.394547,46.351109,48.167793,,,-4.257690,-5.451561,-6.663930,-7.880002,-9.118380,-10.375587,-11.625551,-13.319413,-14.191991,-15.486622,-17.122341,-19.092049,-21.388241,-24.027559,-26.954601,-30.183268,-33.620377,-37.228687,-40.886459,-44.337200,-47.047905,-48.145031
55,,,,4.324659,4.923775,5.525610,6.122216,6.729864,7.344851,7.959678,8.578056,9.199515,9.820608,10.445644,11.061066,11.715328,12.549045,13.006060,13.627084,14.267327,14.912661,15.560521,16.209351,16.860239,17.843271,19.146864,20.787951,22.759047,25.044035,27.638323,30.511047,33.632996,36.940681,40.353020,43.614738,46.264122,47.548653,,,-4.308282,-5.521158,-6.748093,-7.985862,-9.243933,-10.521449,-11.842773,-13.108355,-14.399708,-15.716886,-17.370131,-19.374735,-21.710449,-24.382736,-27.340506,-30.577017,-34.034927,-37.626534,-41.218880,-44.470501,-46.749908,-47.294384
56,,,,4.375195,4.980319,5.592125,6.197067,6.812952,7.433421,8.060513,8.687935,9.318582,9.944326,10.583562,11.213948,11.956062,12.813817,13.159661,13.810754,14.462750,15.118920,15.777076,16.435923,17.089581,18.085867,19.417631,21.068552,23.063906,25.386568,28.004234,30.893623,34.020199,37.314480,40.668934,43.747768,46.033062,46.806263,,,-4.359718,-5.587122,-6.834248,-8.090789,-9.368282,-10.661117,-12.148105,-13.284066,-14.598970,-15.945312,-17.625303,-19.660196,-22.024540,-24.719175,-27.716984,-30.971024,-34.428150,-37.992332,-41.484009,-44.494522,-46.284889,-46.337250
57,,,,4.424408,5.037785,5.655169,6.270314,6.894982,7.523932,8.156334,8.796255,9.436196,10.071174,10.698529,11.373247,12.219263,12.696173,13.328978,13.987379,14.657008,15.323318,15.991219,16.660828,17.318106,18.334675,19.675903,21.355675,23.375387,25.709774,28.359848,31.260805,34.386646,37.657127,40.920559,43.786499,45.652344,45.958317,,,-4.410254,-5.654521,-6.919389,-8.190537,-9.491188,-10.786917,-12.409876,-13.465717,-14.804151,-16.171904,-17.878279,-19.942713,-22.325104,-25.061462,-28.083452,-31.348143,-34.799526,-38.321938,-41.682606,-44.394245,-45.670776,-45.358826
58,,,,4.472806,5.094171,5.719387,6.340193,6.975453,7.613121,8.254305,8.899367,9.552208,10.196537,10.839628,11.582273,12.246042,12.847420,13.500072,14.169648,14.842319,15.518199,16.203503,16.886185,17.549416,18.581228,19.934946,21.638517,23.681080,26.037489,28.692024,31.599131,34.733597,37.965481,41.109219,43.719810,45.133366,45.054916,,,-4.459938,-5.720995,-7.003335,-8.293083,-9.612973,-10.935557,-12.304293,-13.647636,-15.008051,-16.388605,-18.130333,-20.222153,-22.632515,-25.396656,-28.426086,-31.708584,-35.146557,-38.611305,-41.807426,-44.174393,-44.954159,
59,,,,,5.149411,5.782427,6.411068,7.051981,7.701001,8.350842,9.004875,9.662878,10.319685,10.976069,11.824194,12.337414,12.999370,13.670054,14.350230,15.032627,15.718546,16.406837,17.098066,17.778408,18.824400,20.193502,21.916716,23.980751,26.356422,29.025499,31.934233,35.057766,38.236015,41.233688,43.541328,44.511257,44.139664,,,-4.506993,-5.786259,-7.083147,-8.394261,-9.729292,-11.099050,-12.449621,-13.821957,-15.210062,-16.611732,-18.364584,-20.487871,-22.935093,-25.723827,-28.769903,-32.051876,-35.456589,-38.855225,-41.853043,-43.826962,-44.164577,
60,,,,,5.201701,5.844582,6.480944,7.130085,7.784469,8.446082,9.108988,9.775994,10.420326,11.143998,11.877550,12.477215,13.157485,13.838978,14.528929,15.221288,15.916908,16.621441,17.307207,18.005575,19.055769,20.448124,22.180443,24.263733,26.666775,29.346203,32.253277,35.346237,38.466583,41.279972,43.247292,43.796185,,,,-4.554907,-5.850682,-7.164933,-8.494301,-9.848483,-11.323273,-12.604031,-14.001791,-15.410757,-16.832842,-18.610600,-20.755795,-23.231998,-26.031366,-29.100767,-32.365326,-35.750523,-39.039673,-41.809090,-43.358524,-43.333145,
61,,,,,5.255124,5.903354,6.549712,7.207078,7.869926,8.540046,9.211845,9.887626,10.546674,11.385332,11.947867,12.622325,13.314652,14.000265,14.699409,15.407830,16.113691,16.815817,17.522739,18.221678,19.287289,20.689722,22.449505,24.550056,26.967501,29.652994,32.554729,35.618687,38.643669,41.249290,42.841026,43.032013,,,,-4.601950,-5.911665,-7.245794,-8.589586,-9.966294,-11.572687,-12.754414,-14.180204,-15.602602,-17.051912,-18.853613,-21.022272,-23.523119,-26.341440,-29.417749,-32.672348,-36.013783,-39.179989,-41.668430,-42.801044,-42.480480,
62,,,,,5.307424,5.962942,6.614829,7.282703,7.953999,8.629402,9.313269,9.978644,10.679297,11.504920,12.069559,12.767724,13.470700,14.165827,14.874580,15.586035,16.297474,17.019066,17.735558,18.443211,19.518661,20.936083,22.712778,24.829016,27.247858,29.934338,32.838093,35.869427,38.766399,41.133099,42.346775,42.260902,,,,-4.648634,-5.974193,-7.325422,-8.687505,-10.065175,-11.523252,-12.910357,-14.357197,-15.799772,-17.262438,-19.093565,-21.284777,-23.797611,-26.642338,-29.719271,-32.958027,-36.241707,-39.250469,-41.425922,-42.155067,,
63,,,,,5.358278,6.021554,6.681352,7.357177,8.036669,8.720768,9.410077,10.090461,10.858734,11.520108,12.201944,12.907673,13.625258,14.330057,15.048738,15.770305,16.489485,17.214401,17.946167,18.656334,19.747200,21.178911,22.970850,25.100666,27.528580,30.212572,33.092945,36.077957,38.837749,40.923130,41.769657,,,,,-4.693205,-6.036239,-7.402106,-8.784882,-10.182985,-11.639070,-13.065899,-14.527117,-15.996077,-17.473942,-19.331264,-21.534615,-24.076084,-26.932682,-29.995638,-33.222282,-36.431583,-39.260517,-41.091671,-41.484047,,
64,,,,,5.403968,6.076514,6.743681,7.425034,8.112568,8.807906,9.505630,10.197025,11.074525,11.622298,12.331336,13.047548,13.769580,14.482932,15.216564,15.943489,16.675669,17.409555,18.138678,18.858337,19.959791,21.413076,23.210295,25.352503,27.796524,30.476244,33.330650,36.233898,38.832729,40.617550,41.152435,,,,,-4.735128,-6.091683,-7.476570,-8.874152,-10.306898,-11.758540,-13.216602,-14.697907,-16.179468,-17.683689,-19.548281,-21.784790,-24.344013,-27.209816,-30.267361,-33.457943,-36.564621,-39.187222,-40.667648,-40.761238,,
65,,,,,5.449700,6.129393,6.803957,7.493216,8.191581,8.892299,9.582889,10.313046,11.057056,11.735516,12.458177,13.183824,13.915050,14.642950,15.380138,16.115217,16.856833,17.598642,18.340252,19.067614,20.179752,21.637434,23.455294,25.606730,28.053297,30.725069,33.550480,36.337868,38.740620,40.207664,40.442871,,,,,-4.775744,-6.149666,-7.549129,-8.967532,-10.464734,-11.888202,-13.363224,-14.864014,-16.371384,-17.886415,-19.776688,-22.024075,-24.597479,-27.467602,-30.521883,-33.664818,-36.638077,-39.013180,-40.132469,,,
66,,,,,5.494810,6.181722,6.863657,7.560849,8.264465,8.976234,9.672960,10.475360,11.136789,11.851550,12.584965,13.319868,14.060210,14.796888,15.547637,16.286890,17.036947,17.781704,18.533344,19.267687,20.389502,21.858345,23.686567,25.844667,28.288563,30.949635,33.742378,36.417652,38.580429,39.733418,39.748341,,,,,-4.815852,-6.203075,-7.621352,-9.057341,-10.670424,-12.009839,-13.509869,-15.030018,-16.556862,-18.087912,-19.994930,-22.259661,-24.844439,-27.713951,-30.759766,-33.849205,-36.685814,-38.768158,-39.559208,,,
67,,,,,5.539504,6.231766,6.920883,7.628197,8.339908,9.056938,9.770736,10.659823,11.236178,11.968745,12.707359,13.456078,14.205505,14.945358,15.696383,16.458843,17.216892,17.967222,18.718599,19.459427,20.590254,22.076340,23.913338,26.075712,28.513885,31.167507,33.905960,36.451885,38.364559,39.226265,,,,,,-4.854145,-6.258354,-7.690834,-9.143993,-10.673109,-12.137125,-13.651611,-15.196537,-16.731245,-18.288689,-20.204231,-22.492096,-25.085403,-27.957884,-30.972919,-33.998070,-36.675266,-38.458576,-38.969189,,,
68,,,,,5.582299,6.281581,6.977926,7.692894,8.412470,9.137676,9.870332,10.640691,11.338078,12.082232,12.829998,13.587434,14.345608,15.094782,15.859381,16.624166,17.384678,18.145174,18.910038,19.657009,20.796473,22.283087,24.126789,26.298992,28.736490,31.366941,34.029999,36.436897,38.120663,38.686161,,,,,,-4.893731,-6.311466,-7.763019,-9.209435,-10.750164,-12.260388,-13.793857,-15.357351,-16.909719,-18.481569,-20.419853,-22.720690,-25.319342,-28.181658,-31.175211,-34.116802,-36.615253,-38.123230,-38.364479,,,
69,,,,,,6.331159,7.034793,7.757435,8.484898,9.197242,9.992489,10.715022,11.441978,12.196045,12.952838,13.718943,14.485859,15.240228,16.010628,16.789274,17.555115,18.322216,19.093040,19.845968,20.992498,22.486261,24.342957,26.513803,28.939661,31.540817,34.124294,36.370823,37.808788,38.168427,,,,,,-4.930202,-6.364500,-7.829885,-9.300310,-10.845795,-12.384224,-13.936547,-15.518575,-17.087654,-18.668917,-20.625341,-22.936705,-25.537264,-28.393692,-31.350853,-34.193108,-36.505234,-37.734283,-37.790123,,,
70,,,,,,6.378594,7.091427,7.819317,8.554429,9.282254,10.156909,10.800430,11.546658,12.305672,13.075736,13.845434,14.620913,15.388329,16.167784,16.942110,17.718193,18.497992,19.267385,20.032839,21.185566,22.685385,24.545156,26.711172,29.130390,31.700556,34.184917,36.255913,37.445892,37.604553,,,,,,-4.967907,-6.415379,-7.899407,-9.389681,-10.943728,-12.503686,-14.079597,-15.673992,-17.265402,-18.858767,-20.820450,-23.148045,-25.755136,-28.593037,-31.511841,-34.238976,-36.336411,-37.313477,,,,
71,,,,,,6.425787,7.145653,7.880997,8.623814,9.365148,10.177543,10.890578,11.647631,12.419724,13.193949,13.976957,14.757276,15.531593,16.318653,17.104784,17.886625,18.665607,19.447216,20.210144,21.368023,22.879864,24.740957,26.906017,29.308210,31.835684,34.210213,36.087116,37.042015,,,,,,,-5.003944,-6.466128,-7.966191,-9.489782,-11.043724,-12.628289,-14.217409,-15.836758,-17.435465,-19.040318,-21.020361,-23.354109,-25.955912,-28.778666,-31.645966,-34.244728,-36.115490,-36.843269,,,,
72,,,,,,6.472692,7.199627,7.942464,8.693069,9.454282,10.230672,10.982324,11.748741,12.529338,13.312051,14.103342,14.887917,15.674895,16.474104,17.259449,18.047201,18.831404,19.617970,20.384773,21.554064,23.069344,24.922688,27.084471,29.471691,31.940466,34.197643,35.875629,36.620308,,,,,,,-5.039745,-6.516739,-8.032928,-9.611434,-11.144635,-12.748314,-14.355352,-15.989134,-17.611397,-19.220049,-21.209251,-23.546753,-26.146738,-28.950012,-31.751703,-34.204121,-35.844658,-36.365601,,,,
73,,,,,,6.519292,7.251150,8.003673,8.740090,9.559171,10.304273,11.074662,11.849825,12.634473,13.430002,14.224604,15.022902,15.817451,16.611567,17.412870,18.206207,18.995621,19.786186,20.556355,21.729141,23.246338,25.104200,27.253593,29.619667,32.017834,34.149410,35.626488,36.158180,,,,,,,,-6.565178,-8.099533,-9.751201,-11.246013,-12.863701,-14.493336,-16.143612,-17.767630,-19.397602,-21.394346,-23.740532,-26.327547,-29.105930,-31.829195,-34.131271,-35.543098,-35.853531,,,,
74,,,,,,6.563501,7.304322,8.061901,8.809608,9.691171,10.381112,11.166828,11.946458,12.743544,13.542749,14.351451,15.157375,15.953047,16.757532,17.558455,18.362856,19.157103,19.951107,20.724091,21.899487,23.417360,25.276711,27.417402,29.754850,32.070492,34.055748,35.322655,35.689678,,,,,,,,-6.615196,-8.163110,-9.767358,-11.343306,-12.983629,-14.625553,-16.291212,-17.932840,-19.572155,-21.574898,-23.919542,-26.497360,-29.244699,-31.879347,-34.015148,-35.192833,-35.362022,,,,
75,,,,,,6.606880,7.354529,8.119360,8.882117,9.707555,10.462774,11.254818,12.042418,12.847454,13.659380,14.468565,15.285564,16.086832,16.895704,17.707863,18.511148,19.309105,20.105865,20.887466,22.058060,23.581707,25.432835,27.563335,29.867384,32.096176,33.927818,34.985783,35.209278,,,,,,,,-6.662589,-8.226129,-9.826821,-11.444247,-13.098281,-14.762908,-16.437569,-18.089417,-19.743244,-21.750334,-24.090666,-26.655754,-29.366243,-31.901407,-33.858147,-34.813114,,,,,
