FIA F4,oran,wet
Speed (KPH),-180,-170,-160,-150,-140,-130,-120,-110,-100,-90,-80,-70,-60,-50,-40,-30,-20
0,,,,,,,,,,,,,,,,,
1,1.794630,1.682762,1.597015,1.464333,1.374388,1.277056,1.167350,1.061999,0.945647,0.841419,0.752609,0.647986,0.618136,0.496117,0.386002,0.288641,0.184296
2,3.595651,3.384911,3.178476,2.970416,2.769984,2.572624,2.325329,2.154476,1.961680,1.712971,1.536177,1.360235,1.185665,0.964225,0.778415,0.576413,0.388618
3,5.318091,4.995763,4.719444,4.430102,4.111214,3.819837,3.530703,3.248486,2.904547,2.610824,2.310866,2.044121,1.751585,1.459132,1.147486,0.840746,0.562664
4,7.088171,6.677297,6.256745,5.852712,5.454502,5.059218,4.677637,4.295231,3.883741,3.512765,3.119034,2.695724,2.314163,1.891711,1.494316,1.097972,0.702831
5,8.851518,8.320401,7.818718,7.327089,6.850826,6.349726,5.818742,5.333885,4.877490,4.368634,3.862385,3.372865,2.896043,2.370046,1.864287,1.378727,0.866696
6,10.573833,9.961755,9.323559,8.737769,8.177442,7.622218,6.981183,6.393589,5.822100,5.219365,4.619432,4.040384,3.481707,2.833266,2.272687,1.673924,1.090954
7,12.466578,11.749317,11.017072,10.308072,9.574624,8.864522,8.176496,7.457202,6.772058,6.049056,5.346655,4.696345,4.040774,3.318207,2.624322,1.903783,1.248086
8,14.178922,13.348872,12.548956,11.719470,10.923413,10.087604,9.330085,8.540237,7.719752,6.911551,6.145154,5.346545,4.617111,3.777502,2.963971,2.174839,1.429072
9,15.702927,14.773645,13.967918,12.974381,12.082747,11.361146,10.469082,9.568197,8.667078,7.767720,6.911246,5.983245,5.171832,4.217515,3.323725,2.440978,1.585122
10,17.463997,16.481359,15.532375,14.527925,13.518294,12.581771,11.590722,10.571989,9.637022,8.666711,7.668216,6.661785,5.690058,4.578366,3.599113,2.646899,1.723422
11,19.383999,18.270123,17.193645,16.070702,14.934647,13.848983,12.729125,11.622747,10.551943,9.458423,8.363826,7.297238,6.256001,5.108953,4.014659,2.925845,1.858600
12,21.201565,19.963724,18.690371,17.505529,16.297567,15.091473,13.909185,12.704940,11.517432,10.322160,9.127089,7.932867,6.851301,5.562255,4.375413,3.220908,2.048896
13,22.954176,21.623865,20.303810,18.957346,17.672987,16.369562,15.040215,13.762657,12.454122,11.172747,9.868297,8.602087,7.418562,6.026909,4.770636,3.501701,2.210268
14,24.840797,22.893545,21.554354,20.328684,18.835514,17.622822,16.226139,14.801895,13.440715,12.058105,10.658614,9.281862,8.011787,6.521504,5.126487,3.747869,2.402450
15,26.438089,24.967909,23.656340,21.952505,20.441202,19.005018,17.221027,15.602968,14.230376,12.719241,11.250045,9.749722,7.555122,7.118305,4.939800,3.900440,2.474953
16,28.232801,26.708742,24.829922,23.443487,21.589220,20.436163,18.580730,16.974327,15.409331,14.013791,12.418055,10.513368,9.119480,7.430370,5.919037,4.171865,2.965744
17,30.157312,28.373665,26.735725,24.810778,23.293921,21.486967,19.674465,18.070055,16.300953,14.631936,13.001953,11.101181,9.934618,8.165679,6.190455,4.681111,3.052496
18,30.882710,29.231333,27.549639,25.770573,23.681118,22.647905,21.196209,19.387154,17.601526,15.716413,13.708984,12.083731,10.503500,8.459838,6.492308,4.882705,3.108262
19,33.015461,31.299480,29.141562,27.602266,25.481741,23.953299,22.006536,20.182579,18.398239,16.538750,14.832381,12.828897,11.070709,8.881192,7.137748,4.988116,3.588230
20,34.816002,32.823406,30.990854,28.935549,27.104868,25.131258,23.263824,21.175140,19.271191,17.341736,15.589912,13.004480,11.556108,9.425397,7.194811,5.290793,3.563551
21,36.197426,34.385124,32.718376,30.561499,28.265387,26.533178,24.537312,22.460054,20.285833,18.065138,16.055714,13.775187,12.157414,9.798900,7.520370,5.629553,3.634253
22,38.849190,36.605152,34.092018,32.235359,29.748484,27.860954,25.668568,23.475138,21.300993,19.128443,16.799719,14.577985,12.704620,10.251053,8.001073,5.765701,3.816315
