Audi R8 LMS EVO II GT3,baseline,hard
Speed (KPH),-180,-170,-160,-150,-140,-130,-120,-110,-100,-90,-80,-70,-60,-50,-40,-30,-20
0,,,,,,,,,,,,,,,,,
1,1.142613,1.076268,1.004050,0.923520,0.873496,0.812726,0.754476,0.689270,0.635090,0.574072,0.505616,0.442808,0.369520,0.309335,0.239081,0.163586,0.109213
2,2.275915,2.153603,2.020437,1.887259,1.760908,1.633114,1.515050,1.386185,1.260539,1.134000,1.003964,0.881133,0.754292,0.623298,0.496639,0.374135,0.242377
3,3.403877,3.218820,3.027505,2.828916,2.633669,2.445696,2.259936,2.065794,1.879409,1.683923,1.501176,1.313102,1.116933,0.933816,0.741263,0.554697,0.358920
4,4.559958,4.281247,4.023046,3.761752,3.527205,3.261944,3.008862,2.759362,2.506139,2.248797,1.991485,1.734140,1.476474,1.220591,0.968587,0.720088,0.460447
5,5.658380,5.336550,5.022734,4.703790,4.403748,4.076529,3.768996,3.450005,3.133367,2.814665,2.494343,2.161091,1.838175,1.504292,1.186004,0.862251,0.553356
6,6.779335,6.395982,6.015161,5.622850,5.255809,4.863355,4.484938,4.105544,3.725044,3.342655,2.964771,2.591213,2.207464,1.830659,1.450754,1.076682,0.699539
7,7.862711,7.429836,7.002293,6.556130,6.125619,5.668071,5.207456,4.756920,4.313791,3.874282,3.438002,3.001826,2.560122,2.116921,1.674044,1.230914,0.792776
8,9.002936,8.492808,7.985922,7.470723,6.971850,6.454992,5.950217,5.443630,4.939867,4.430109,3.926622,3.422184,2.914073,2.412534,1.913719,1.408560,0.908664
9,10.125440,9.549630,8.975510,8.400661,7.837235,7.258858,6.687753,6.118597,5.548047,4.981212,4.413159,3.848586,3.282857,2.718234,2.150277,1.588800,1.017214
10,11.186371,10.566589,9.943145,9.312287,8.699785,8.062394,7.440124,6.816293,6.190916,5.539634,4.868541,4.177970,3.519825,2.918940,2.318386,1.742524,1.115566
11,12.289285,11.586672,10.890306,10.188125,9.486625,8.797271,8.097950,7.403810,6.713596,6.016319,5.323801,4.632014,3.941208,3.250811,2.561641,1.871371,1.180874
12,13.403034,12.643892,11.880741,11.116522,10.350181,9.598794,8.825249,8.069886,7.316659,6.561506,5.805858,5.051355,4.299835,3.547357,2.798397,2.044778,1.291983
13,14.538896,13.696447,12.869299,12.054318,11.232012,10.400983,9.580022,8.756683,7.937749,7.120852,6.302259,5.486224,4.670161,3.853187,3.039763,2.220508,1.410226
14,15.653026,14.760827,13.874050,12.982738,12.091680,11.213612,10.325340,9.443936,8.567959,7.682655,6.802501,5.920823,5.042076,4.164047,3.285400,2.408060,1.528155
15,16.765327,15.722799,14.851567,13.901904,12.943668,12.014417,10.952742,10.176942,9.058185,8.155797,7.261135,6.352180,5.506499,4.495161,3.623392,2.676427,1.750123
16,17.905554,16.870869,15.880527,14.832791,13.809660,12.799422,11.816194,10.809346,9.770123,8.752817,7.797766,6.732256,5.796313,4.745891,3.770705,2.765169,1.745020
17,19.064943,17.946699,16.858555,15.798153,14.716458,13.648866,12.565227,11.533100,10.420889,9.400123,8.271739,7.219139,6.137060,5.068060,4.005249,2.940339,1.877909
18,20.162615,19.036613,17.913929,16.791172,15.622512,14.493932,13.340491,12.233385,11.065931,9.948806,8.769137,7.667931,6.501534,5.416883,4.248782,3.125387,2.003486
19,21.151964,20.041937,18.862614,17.672373,16.515928,15.378494,14.138963,12.968362,11.968889,10.695642,9.302843,8.149396,6.886158,5.757516,4.511428,3.324581,2.173375
20,22.306347,21.079844,19.870922,18.581535,17.419975,16.141970,14.936673,13.606979,12.285371,10.854680,9.606327,8.311178,7.106226,5.891853,4.589684,3.329094,2.131056
21,23.385963,22.000044,20.663530,19.378296,18.024580,16.673214,15.422677,14.047406,12.712659,11.401866,10.141623,8.764191,7.475386,6.183562,4.850297,3.543579,2.237794
22,24.514727,23.050760,21.677999,20.349960,18.881189,17.529711,16.160915,14.719772,13.334356,11.978599,10.629272,9.192156,7.861425,6.481254,5.091885,3.741125,2.339216
